,,,
,,,
,,,
REG,DEP,COM,C16_MENPSEUL
44,55,55244,30
44,55,55245,40
44,55,55246,14
44,55,55247,5
44,55,55248,42
44,55,55250,20
44,55,55251,10
44,55,55252,15
44,55,55253,126
44,55,55254,15
44,55,55255,30
44,55,55256,10
44,55,55257,10
44,55,55258,55
44,55,55260,11
44,55,55261,20
44,55,55262,25
44,55,55263,15
44,55,55264,26
44,55,55265,10
44,55,55266,11
44,55,55267,55
44,55,55268,80
44,55,55269,5
44,55,55270,5
44,55,55271,35
44,55,55272,46
44,55,55274,30
44,55,55275,20
44,55,55276,15
44,55,55278,15
44,55,55279,62
44,55,55280,5
44,55,55281,5
44,55,55282,10
44,55,55284,10
44,55,55285,25
44,55,55286,10
44,55,55288,199
44,55,55289,5
44,55,55290,15
44,55,55291,785
44,55,55292,26
44,55,55293,25
44,55,55295,6
44,55,55296,71
44,55,55297,15
44,55,55298,35
44,55,55299,5
44,55,55300,15
44,55,55301,20
44,55,55302,150
44,55,55303,16
44,55,55304,30
44,55,55306,18
44,55,55307,0
44,55,55310,15
44,55,55311,5
44,55,55312,15
44,55,55313,13
44,55,55315,24
44,55,55316,40
44,55,55317,15
44,55,55320,5
44,55,55321,15
44,55,55322,10
44,55,55323,10
44,55,55324,96
44,55,55325,10
44,55,55326,15
44,55,55327,31
44,55,55328,46
44,55,55329,30
44,55,55330,16
44,55,55331,5
44,55,55332,20
44,55,55333,0
44,55,55334,20
44,55,55335,26
44,55,55336,15
44,55,55338,34
44,55,55339,10
44,55,55340,45
44,55,55341,15
44,55,55343,10
44,55,55344,0
44,55,55345,9
44,55,55346,37
44,55,55347,35
44,55,55348,69
44,55,55349,15
44,55,55350,14
44,55,55351,388
44,55,55352,15
44,55,55353,5
44,55,55355,20
44,55,55356,15
44,55,55357,5
44,55,55358,20
44,55,55359,30
44,55,55360,25
44,55,55361,15
44,55,55362,25
44,55,55363,5
44,55,55364,116
44,55,55365,25
44,55,55366,105
44,55,55367,15
44,55,55368,15
44,55,55369,85
44,55,55370,29
44,55,55371,10
44,55,55372,51
44,55,55373,10
44,55,55374,16
44,55,55375,5
44,55,55376,10
44,55,55377,5
44,55,55378,30
44,55,55379,10
44,55,55380,25
44,55,55381,20
44,55,55382,45
44,55,55383,15
44,55,55384,11
44,55,55385,45
44,55,55386,30
44,55,55387,40
44,55,55388,30
44,55,55389,39
44,55,55391,20
44,55,55394,0
44,55,55395,0
44,55,55396,20
44,55,55397,30
44,55,55398,115
44,55,55399,10
44,55,55400,5
44,55,55401,36
44,55,55403,5
44,55,55404,25
44,55,55405,37
44,55,55406,10
44,55,55407,20
44,55,55408,25
44,55,55409,5
44,55,55410,21
44,55,55411,15
44,55,55412,15
44,55,55414,26
44,55,55415,11
44,55,55416,34
44,55,55419,20
44,55,55420,10
44,55,55421,15
44,55,55422,0
44,55,55423,35
44,55,55424,10
44,55,55425,20
44,55,55426,40
44,55,55427,510
44,55,55428,15
44,55,55429,5
44,55,55430,15
44,55,55431,10
44,55,55433,35
44,55,55434,10
44,55,55435,90
44,55,55436,5
44,55,55437,19
44,55,55438,25
44,55,55439,10
44,55,55442,45
44,55,55443,38
44,55,55444,15
44,55,55445,31
44,55,55446,10
44,55,55447,49
44,55,55448,5
44,55,55449,36
44,55,55450,5
44,55,55452,10
44,55,55453,5
44,55,55454,10
44,55,55456,25
44,55,55457,10
44,55,55458,25
44,55,55459,44
44,55,55460,10
44,55,55461,56
44,55,55462,42
44,55,55463,851
44,55,55464,15
44,55,55465,10
44,55,55466,25
44,55,55467,84
44,55,55468,5
44,55,55469,15
44,55,55470,34
44,55,55471,16
44,55,55472,20
44,55,55473,21
44,55,55474,44
44,55,55475,5
44,55,55476,56
44,55,55477,51
44,55,55479,5
44,55,55481,25
44,55,55482,5
44,55,55484,10
44,55,55485,15
44,55,55487,10
44,55,55488,20
44,55,55489,20
44,55,55490,45
44,55,55492,124
44,55,55493,25
44,55,55494,36
44,55,55495,15
44,55,55496,116
44,55,55497,42
44,55,55498,40
44,55,55500,81
44,55,55501,41
44,55,55502,544
44,55,55503,14
44,55,55504,50
44,55,55505,332
44,55,55506,9
44,55,55507,37
44,55,55508,25
44,55,55509,42
44,55,55510,15
44,55,55511,24
44,55,55512,30
44,55,55514,50
44,55,55515,5
44,55,55516,77
44,55,55517,71
44,55,55518,19
44,55,55519,206
44,55,55520,49
44,55,55521,30
44,55,55522,10
44,55,55523,15
44,55,55525,5
44,55,55526,35
44,55,55527,101
44,55,55528,15
44,55,55530,20
44,55,55531,25
44,55,55532,26
44,55,55533,320
44,55,55534,10
44,55,55535,10
44,55,55536,5
44,55,55537,10
44,55,55540,10
44,55,55541,54
44,55,55543,105
44,55,55544,15
44,55,55545,290
44,55,55545,645
44,55,55545,895
44,55,55545,805
44,55,55545,608
44,55,55545,292
44,55,55545,202
44,55,55545,516
44,55,55546,30
44,55,55547,16
44,55,55549,5
44,55,55551,215
44,55,55552,22
44,55,55553,155
44,55,55554,25
44,55,55555,5
44,55,55556,5
44,55,55557,25
44,55,55559,10
44,55,55560,10
44,55,55561,10
44,55,55562,24
44,55,55563,10
44,55,55565,0
44,55,55566,20
44,55,55567,16
44,55,55568,46
44,55,55569,25
44,55,55570,24
44,55,55571,30
44,55,55572,9
44,55,55573,215
44,55,55574,5
44,55,55575,10
44,55,55577,15
44,55,55578,22
44,55,55579,16
44,55,55580,5
44,55,55581,15
44,55,55582,17
44,55,55583,25
44,55,55584,21
44,55,55586,15
53,56,56001,486
53,56,56002,285
53,56,56003,365
53,56,56003,510
53,56,56004,226
53,56,56005,536
53,56,56006,234
53,56,56007,1147
53,56,56007,519
53,56,56007,354
53,56,56007,556
53,56,56007,1045
53,56,56008,590
53,56,56009,173
53,56,56010,872
53,56,56011,239
53,56,56012,140
53,56,56013,752
53,56,56014,193
53,56,56015,160
53,56,56016,120
53,56,56017,297
53,56,56018,108
53,56,56019,63
53,56,56020,87
53,56,56021,105
53,56,56022,110
53,56,56023,775
53,56,56024,278
53,56,56025,20
53,56,56026,414
53,56,56027,69
53,56,56028,222
53,56,56029,80
53,56,56030,135
53,56,56031,390
53,56,56032,245
53,56,56033,570
53,56,56034,315
53,56,56034,600
53,56,56035,157
53,56,56036,343
53,56,56036,181
53,56,56036,255
53,56,56039,111
53,56,56040,365
53,56,56041,409
53,56,56042,255
53,56,56043,110
53,56,56044,87
53,56,56045,66
53,56,56046,405
53,56,56047,161
53,56,56048,145
53,56,56049,25
53,56,56050,91
53,56,56051,89
53,56,56052,313
53,56,56053,691
53,56,56054,519
53,56,56055,416
53,56,56056,30
53,56,56057,588
53,56,56058,374
53,56,56059,73
53,56,56060,157
53,56,56061,639
53,56,56062,196
53,56,56063,225
53,56,56065,59
53,56,56066,734
53,56,56067,557
53,56,56068,26
53,56,56069,500
53,56,56070,316
53,56,56071,139
53,56,56072,65
53,56,56073,266
53,56,56074,205
53,56,56075,275
53,56,56075,254
53,56,56075,226
53,56,56076,229
53,56,56077,115
53,56,56078,607
53,56,56078,288
53,56,56078,374
53,56,56078,179
53,56,56079,185
53,56,56080,226
53,56,56081,439
53,56,56082,54
53,56,56083,1169
53,56,56083,550
53,56,56083,781
53,56,56083,51
53,56,56083,682
53,56,56084,101
53,56,56085,30
53,56,56086,51
53,56,56087,142
53,56,56088,55
53,56,56089,282
53,56,56090,543
53,56,56090,299
53,56,56091,505
53,56,56092,113
53,56,56093,100
53,56,56094,618
53,56,56096,193
53,56,56097,389
53,56,56098,514
53,56,56098,437
53,56,56098,479
53,56,56098,564
53,56,56098,367
53,56,56098,353
53,56,56098,280
53,56,56098,327
53,56,56098,365
53,56,56098,245
53,56,56098,157
53,56,56099,75
53,56,56100,360
53,56,56101,395
53,56,56101,285
53,56,56101,215
53,56,56102,218
53,56,56103,51
53,56,56104,85
53,56,56105,214
53,56,56106,168
53,56,56107,650
53,56,56107,774
53,56,56107,352
53,56,56108,90
53,56,56109,105
53,56,56110,148
53,56,56111,197
53,56,56112,120
53,56,56113,130
53,56,56114,153
53,56,56115,102
53,56,56116,315
53,56,56117,895
53,56,56118,704
53,56,56119,355
53,56,56120,180
53,56,56121,891
53,56,56121,900
53,56,56121,1256
53,56,56121,742
53,56,56121,1180
53,56,56121,1443
53,56,56121,1053
53,56,56121,567
53,56,56121,746
53,56,56121,498
53,56,56121,246
53,56,56121,367
53,56,56121,340
53,56,56121,719
53,56,56121,13
53,56,56121,491
53,56,56121,355
53,56,56121,563
53,56,56121,500
53,56,56121,257
53,56,56121,1017
53,56,56121,772
53,56,56121,681
53,56,56121,1147
53,56,56121,718
53,56,56122,255
53,56,56123,327
53,56,56124,535
53,56,56125,194
53,56,56126,262
53,56,56127,494
53,56,56128,337
53,56,56129,200
53,56,56130,300
53,56,56131,225
53,56,56132,250
53,56,56133,115
53,56,56134,151
53,56,56135,166
53,56,56136,106
53,56,56137,272
53,56,56138,41
53,56,56139,46
53,56,56140,348
53,56,56141,172
53,56,56143,746
53,56,56144,440
53,56,56145,156
53,56,56146,200
53,56,56147,640
53,56,56148,162
53,56,56149,295
53,56,56151,480
53,56,56152,581
53,56,56153,346
53,56,56154,305
53,56,56155,377
53,56,56156,58
53,56,56157,190
53,56,56158,963
53,56,56159,271
53,56,56160,195
53,56,56161,315
53,56,56162,523
53,56,56162,146
53,56,56162,286
53,56,56162,0
53,56,56162,462
53,56,56162,169
53,56,56162,394
53,56,56162,418
53,56,56162,352
53,56,56163,185
53,56,56164,875
53,56,56165,837
53,56,56165,706
53,56,56165,257
53,56,56166,835
53,56,56167,222
53,56,56168,317
53,56,56169,710
53,56,56170,199
53,56,56171,202
53,56,56172,417
53,56,56173,531
53,56,56174,241
53,56,56175,331
53,56,56176,665
53,56,56177,440
53,56,56177,460
53,56,56178,870
53,56,56178,408
53,56,56178,529
53,56,56178,851
53,56,56178,692
53,56,56179,358
53,56,56180,105
53,56,56181,621
53,56,56182,211
53,56,56184,294
53,56,56184,844
53,56,56185,0
53,56,56185,67
53,56,56185,26
53,56,56185,343
53,56,56185,236
53,56,56185,307
53,56,56186,606
53,56,56186,532
53,56,56188,238
53,56,56189,150
53,56,56190,258
53,56,56191,56
53,56,56193,804
53,56,56194,335
53,56,56195,230
53,56,56196,122
53,56,56197,373
53,56,56198,235
53,56,56199,137
53,56,56200,203
53,56,56201,130
53,56,56202,56
53,56,56203,97
53,56,56204,103
53,56,56205,120
53,56,56206,408
53,56,56206,786
53,56,56206,228
53,56,56207,192
53,56,56208,50
53,56,56209,34
53,56,56210,69
53,56,56211,105
53,56,56212,320
53,56,56213,125
53,56,56214,286
53,56,56215,160
53,56,56216,69
53,56,56218,107
53,56,56219,124
53,56,56220,155
53,56,56221,208
53,56,56222,355
53,56,56223,208
53,56,56224,52
53,56,56225,20
53,56,56226,60
53,56,56227,59
53,56,56228,178
53,56,56229,214
53,56,56230,75
53,56,56231,364
53,56,56232,122
53,56,56233,240
53,56,56234,430
53,56,56236,135
53,56,56237,214
53,56,56238,90
53,56,56239,176
53,56,56240,759
53,56,56240,643
53,56,56241,190
53,56,56242,114
53,56,56243,555
53,56,56243,870
53,56,56243,300
53,56,56244,395
53,56,56245,102
53,56,56246,266
53,56,56247,366
53,56,56248,444
53,56,56249,245
53,56,56250,68
53,56,56251,414
53,56,56251,336
53,56,56251,88
53,56,56252,132
53,56,56253,96
53,56,56254,131
53,56,56255,185
53,56,56256,20
53,56,56257,130
53,56,56258,340
53,56,56259,150
53,56,56260,65
53,56,56260,6
53,56,56260,270
53,56,56260,676
53,56,56260,430
53,56,56260,108
53,56,56260,1077
53,56,56260,976
53,56,56260,595
53,56,56260,661
53,56,56260,1152
53,56,56260,12
53,56,56260,31
53,56,56260,14
53,56,56260,653
53,56,56260,1282
53,56,56260,920
53,56,56260,474
53,56,56260,950
53,56,56260,9
53,56,56260,205
53,56,56260,586
53,56,56260,490
53,56,56260,660
53,56,56260,812
53,56,56260,509
53,56,56260,728
53,56,56260,54
53,56,56260,5
53,56,56261,171
53,56,56262,377
53,56,56263,313
53,56,56264,60
44,57,57001,21
44,57,57002,10
44,57,57003,195
44,57,57004,14
44,57,57006,115
44,57,57007,10
44,57,57008,25
44,57,57009,10
44,57,57010,14
44,57,57011,60
44,57,57012,1166
44,57,57013,304
44,57,57014,40
44,57,57015,45
44,57,57016,30
44,57,57017,206
44,57,57018,11
44,57,57019,441
44,57,57019,524
44,57,57019,520
44,57,57020,25
44,57,57021,197
44,57,57022,145
44,57,57024,10
44,57,57025,35
44,57,57026,130
44,57,57027,20
44,57,57028,131
44,57,57029,20
44,57,57030,39
44,57,57031,65
44,57,57032,417
44,57,57032,382
44,57,57033,50
44,57,57034,5
44,57,57035,10
44,57,57036,5
44,57,57037,35
44,57,57038,1143
44,57,57039,186
44,57,57040,33
44,57,57041,340
44,57,57042,92
44,57,57043,150
44,57,57044,10
44,57,57045,10
44,57,57046,107
44,57,57047,105
44,57,57048,5
44,57,57049,781
44,57,57050,10
44,57,57051,36
44,57,57052,46
44,57,57053,15
44,57,57054,25
44,57,57055,25
44,57,57056,20
44,57,57057,48
44,57,57058,271
44,57,57058,125
44,57,57058,170
44,57,57058,195
44,57,57059,5
44,57,57060,61
44,57,57061,152
44,57,57062,31
44,57,57063,31
44,57,57064,21
44,57,57065,10
44,57,57066,60
44,57,57067,248
44,57,57069,46
44,57,57070,25
44,57,57071,41
44,57,57072,50
44,57,57073,104
44,57,57074,72
44,57,57075,19
44,57,57076,41
44,57,57077,15
44,57,57079,45
44,57,57080,10
44,57,57081,15
44,57,57082,36
44,57,57083,129
44,57,57084,15
44,57,57085,26
44,57,57086,20
44,57,57087,30
44,57,57088,50
44,57,57089,356
44,57,57089,348
44,57,57090,10
44,57,57091,104
44,57,57092,62
44,57,57093,64
44,57,57095,65
44,57,57096,200
44,57,57097,760
44,57,57098,20
44,57,57099,25
44,57,57100,30
44,57,57101,90
44,57,57102,292
44,57,57103,10
44,57,57104,100
44,57,57105,15
44,57,57106,547
44,57,57107,10
44,57,57108,51
44,57,57109,72
44,57,57110,56
44,57,57111,42
44,57,57112,5
44,57,57113,70
44,57,57114,35
44,57,57115,9
44,57,57116,5
44,57,57117,40
44,57,57118,10
44,57,57119,129
44,57,57120,17
44,57,57121,15
44,57,57122,57
44,57,57123,450
44,57,57124,335
44,57,57125,29
44,57,57126,37
44,57,57127,10
44,57,57128,20
44,57,57129,35
44,57,57130,10
44,57,57131,21
44,57,57132,403
44,57,57133,16
44,57,57134,190
44,57,57136,40
44,57,57137,65
44,57,57138,5
44,57,57139,19
44,57,57140,25
44,57,57141,10
44,57,57142,25
44,57,57143,648
44,57,57144,462
44,57,57145,27
44,57,57146,54
44,57,57147,32
44,57,57148,30
44,57,57149,25
44,57,57150,54
44,57,57151,10
44,57,57152,60
44,57,57153,221
44,57,57154,51
44,57,57155,235
44,57,57156,137
44,57,57158,20
44,57,57159,461
44,57,57160,13
44,57,57160,156
44,57,57160,324
44,57,57160,4
44,57,57160,199
44,57,57160,773
44,57,57160,447
44,57,57160,236
44,57,57161,10
44,57,57162,66
44,57,57163,360
44,57,57165,75
44,57,57166,15
44,57,57167,14
44,57,57168,56
44,57,57169,39
44,57,57171,130
44,57,57172,30
44,57,57173,16
44,57,57174,10
44,57,57175,20
44,57,57176,180
44,57,57177,600
44,57,57178,30
44,57,57179,142
44,57,57180,41
44,57,57181,20
44,57,57182,10
44,57,57183,30
44,57,57186,73
44,57,57187,20
44,57,57188,40
44,57,57189,15
44,57,57190,40
44,57,57191,55
44,57,57192,157
44,57,57193,157
44,57,57194,105
44,57,57195,54
44,57,57196,53
44,57,57197,50
44,57,57198,10
44,57,57199,75
44,57,57200,50
44,57,57201,82
44,57,57202,98
44,57,57203,30
44,57,57204,45
44,57,57205,383
44,57,57206,282
44,57,57206,196
44,57,57206,207
44,57,57206,13
44,57,57206,192
44,57,57206,183
44,57,57206,186
44,57,57206,182
44,57,57207,225
44,57,57207,145
44,57,57207,220
44,57,57208,144
44,57,57209,295
44,57,57209,483
44,57,57210,102
44,57,57211,80
44,57,57212,44
44,57,57213,91
44,57,57214,41
44,57,57215,35
44,57,57216,21
44,57,57217,84
44,57,57218,95
44,57,57219,56
44,57,57220,20
44,57,57221,33
44,57,57221,355
44,57,57221,544
44,57,57221,509
44,57,57221,351
44,57,57221,0
44,57,57222,138
44,57,57224,548
44,57,57225,15
44,57,57226,419
44,57,57227,234
44,57,57227,122
44,57,57227,411
44,57,57227,358
44,57,57227,129
44,57,57227,223
44,57,57227,351
44,57,57227,393
44,57,57227,596
44,57,57227,625
44,57,57227,0
44,57,57228,15
44,57,57229,28
44,57,57230,19
44,57,57231,15
44,57,57232,74
44,57,57233,5
44,57,57234,73
44,57,57235,87
44,57,57236,10
44,57,57237,35
44,57,57238,15
44,57,57239,40
44,57,57240,163
44,57,57240,413
44,57,57240,403
44,57,57240,578
44,57,57240,402
44,57,57240,185
44,57,57240,4
44,57,57241,15
44,57,57242,244
44,57,57244,56
44,57,57245,45
44,57,57246,21
44,57,57247,17
44,57,57248,10
44,57,57249,14
44,57,57250,231
44,57,57251,30
44,57,57252,47
44,57,57253,58
44,57,57254,113
44,57,57255,46
44,57,57256,85
44,57,57257,10
44,57,57258,15
44,57,57259,30
44,57,57260,532
44,57,57261,115
44,57,57262,83
44,57,57263,62
44,57,57264,41
44,57,57265,5
44,57,57266,16
44,57,57267,105
44,57,57268,15
44,57,57269,170
44,57,57269,334
44,57,57269,354
44,57,57270,70
44,57,57271,68
44,57,57272,20
44,57,57273,51
44,57,57274,75
44,57,57275,89
44,57,57276,15
44,57,57277,15
44,57,57278,5
44,57,57280,36
44,57,57281,25
44,57,57282,99
44,57,57283,670
44,57,57283,472
44,57,57283,320
44,57,57283,61
44,57,57284,19
44,57,57286,31
44,57,57287,211
44,57,57288,315
44,57,57289,352
44,57,57290,20
44,57,57291,25
44,57,57292,0
44,57,57293,25
44,57,57294,20
44,57,57295,15
44,57,57296,133
44,57,57297,28
44,57,57298,42
44,57,57299,97
44,57,57300,35
44,57,57301,35
44,57,57302,26
44,57,57303,73
44,57,57304,43
44,57,57305,35
44,57,57306,413
44,57,57306,3
44,57,57306,296
44,57,57306,179
44,57,57306,559
44,57,57306,573
44,57,57306,286
44,57,57306,8
44,57,57307,25
44,57,57308,15
44,57,57309,51
44,57,57310,20
44,57,57311,68
44,57,57312,35
44,57,57313,10
44,57,57314,40
44,57,57315,65
44,57,57316,77
44,57,57317,15
44,57,57318,24
44,57,57319,50
44,57,57320,10
44,57,57321,76
44,57,57322,46
44,57,57323,344
44,57,57323,369
44,57,57323,334
44,57,57324,36
44,57,57325,122
44,57,57326,28
44,57,57328,11
44,57,57329,41
44,57,57330,127
44,57,57331,38
44,57,57332,110
44,57,57332,116
44,57,57332,363
44,57,57332,300
44,57,57333,59
44,57,57334,50
44,57,57335,10
44,57,57336,232
44,57,57336,253
44,57,57336,209
44,57,57337,63
44,57,57338,65
44,57,57339,45
44,57,57340,139
44,57,57341,57
44,57,57342,15
44,57,57343,218
44,57,57344,89
44,57,57345,15
44,57,57346,65
44,57,57347,20
44,57,57348,78
44,57,57349,15
44,57,57350,172
44,57,57351,78
44,57,57352,59
44,57,57353,15
44,57,57354,20
44,57,57355,77
44,57,57356,100
44,57,57357,47
44,57,57358,90
44,57,57359,20
44,57,57360,120
44,57,57361,43
44,57,57362,15
44,57,57364,25
44,57,57365,57
44,57,57366,10
44,57,57367,20
44,57,57368,500
44,57,57370,229
44,57,57371,60
44,57,57372,95
44,57,57373,75
44,57,57374,25
44,57,57375,20
44,57,57376,51
44,57,57377,19
44,57,57379,30
44,57,57380,15
44,57,57381,25
44,57,57382,65
44,57,57383,20
44,57,57384,58
44,57,57385,69
44,57,57386,35
44,57,57387,24
44,57,57388,15
44,57,57389,42
44,57,57390,199
44,57,57391,10
44,57,57392,36
44,57,57393,32
44,57,57394,14
44,57,57395,20
44,57,57396,89
44,57,57397,16
44,57,57398,56
44,57,57399,10
44,57,57401,14
44,57,57402,15
44,57,57403,10
44,57,57404,31
44,57,57405,5
44,57,57406,10
44,57,57407,77
44,57,57408,101
44,57,57409,92
44,57,57410,15
44,57,57411,28
44,57,57412,933
44,57,57413,542
44,57,57414,156
44,57,57415,149
44,57,57416,50
44,57,57417,5
44,57,57418,40
44,57,57419,83
44,57,57421,15
44,57,57422,67
44,57,57423,10
44,57,57424,24
44,57,57425,45
44,57,57426,56
44,57,57427,94
44,57,57428,260
44,57,57430,30
44,57,57431,33
44,57,57433,511
44,57,57433,332
44,57,57433,378
44,57,57433,310
44,57,57433,0
44,57,57433,0
44,57,57434,67
44,57,57436,5
44,57,57437,50
44,57,57438,45
44,57,57439,35
44,57,57440,15
44,57,57441,422
44,57,57442,37
44,57,57443,208
44,57,57443,366
44,57,57444,25
44,57,57445,60
44,57,57446,10
44,57,57447,0
44,57,57447,0
44,57,57447,203
44,57,57447,405
44,57,57447,89
44,57,57447,0
44,57,57447,509
44,57,57448,34
44,57,57449,30
44,57,57451,15
44,57,57452,76
44,57,57453,26
44,57,57454,81
44,57,57455,20
44,57,57456,81
44,57,57457,20
44,57,57459,14
44,57,57460,185
44,57,57461,32
44,57,57462,33
44,57,57463,603
44,57,57463,519
44,57,57463,997
44,57,57463,706
44,57,57463,0
44,57,57463,323
44,57,57463,441
44,57,57463,732
44,57,57463,556
44,57,57463,628
44,57,57463,1380
44,57,57463,832
44,57,57463,1074
44,57,57463,1211
44,57,57463,489
44,57,57463,384
44,57,57463,624
44,57,57463,296
44,57,57463,360
44,57,57463,333
44,57,57463,635
44,57,57463,649
44,57,57463,544
44,57,57463,752
44,57,57463,786
44,57,57463,650
44,57,57463,736
44,57,57463,309
44,57,57463,1284
44,57,57463,318
44,57,57463,681
44,57,57463,643
44,57,57463,820
44,57,57463,541
44,57,57463,382
44,57,57463,1379
44,57,57463,492
44,57,57463,292
44,57,57463,146
44,57,57463,207
44,57,57463,152
44,57,57463,42
44,57,57463,348
44,57,57463,13
44,57,57463,452
44,57,57463,196
44,57,57463,135
44,57,57463,934
44,57,57463,160
44,57,57464,46
44,57,57465,155
44,57,57466,80
44,57,57467,29
44,57,57468,60
44,57,57469,77
44,57,57470,0
44,57,57471,15
44,57,57472,10
44,57,57473,5
44,57,57474,545
44,57,57474,265
44,57,57475,83
44,57,57476,30
44,57,57477,185
44,57,57478,10
44,57,57479,29
44,57,57480,13
44,57,57480,854
44,57,57480,394
44,57,57480,643
44,57,57480,876
44,57,57480,466
44,57,57480,396
44,57,57480,637
44,57,57480,718
44,57,57481,297
44,57,57482,136
44,57,57483,522
44,57,57484,370
44,57,57485,10
44,57,57486,16
44,57,57487,871
44,57,57488,107
44,57,57489,40
44,57,57490,41
44,57,57491,225
44,57,57491,486
44,57,57491,291
44,57,57492,56
44,57,57493,25
44,57,57494,26
44,57,57495,15
44,57,57496,54
44,57,57497,24
44,57,57498,302
44,57,57499,165
44,57,57500,5
44,57,57501,5
44,57,57502,35
44,57,57504,35
44,57,57505,120
44,57,57506,25
44,57,57507,20
44,57,57508,826
44,57,57509,47
44,57,57510,98
44,57,57511,125
44,57,57512,60
44,57,57513,19
44,57,57514,92
44,57,57515,238
44,57,57516,35
44,57,57517,38
44,57,57518,20
44,57,57519,15
44,57,57520,11
44,57,57521,228
44,57,57524,16
44,57,57525,5
44,57,57526,30
44,57,57527,25
44,57,57528,14
44,57,57529,421
44,57,57530,34
44,57,57531,65
44,57,57532,30
44,57,57533,62
44,57,57534,208
44,57,57535,166
44,57,57536,25
44,57,57537,740
44,57,57538,15
44,57,57539,0
44,57,57540,574
44,57,57541,75
44,57,57542,55
44,57,57543,145
44,57,57544,72
44,57,57545,200
44,57,57546,48
44,57,57547,45
44,57,57548,32
44,57,57549,82
44,57,57550,276
44,57,57551,15
44,57,57552,70
44,57,57553,45
44,57,57554,36
44,57,57555,10
44,57,57556,388
44,57,57557,93
44,57,57558,5
44,57,57559,20
44,57,57560,55
44,57,57561,77
44,57,57562,95
44,57,57563,21
44,57,57564,72
44,57,57565,106
44,57,57566,250
44,57,57567,16
44,57,57568,175
44,57,57569,37
44,57,57570,51
44,57,57571,132
44,57,57572,255
44,57,57573,9
44,57,57574,49
44,57,57575,99
44,57,57576,75
44,57,57577,47
44,57,57578,37
44,57,57579,28
44,57,57580,20
44,57,57581,25
44,57,57582,290
44,57,57583,5
44,57,57584,63
44,57,57585,20
44,57,57586,15
44,57,57587,30
44,57,57588,92
44,57,57589,240
44,57,57590,41
44,57,57591,565
44,57,57591,235
44,57,57591,270
44,57,57591,328
44,57,57592,45
44,57,57593,99
44,57,57594,14
44,57,57595,5
44,57,57596,93
44,57,57597,395
44,57,57598,301
44,57,57599,20
44,57,57600,97
44,57,57601,154
44,57,57602,107
44,57,57603,170
44,57,57604,119
44,57,57605,21
44,57,57606,211
44,57,57606,439
44,57,57606,512
44,57,57606,1075
44,57,57606,580
44,57,57606,3
44,57,57606,354
44,57,57606,0
44,57,57606,30
44,57,57607,41
44,57,57609,5
44,57,57610,15
44,57,57611,25
44,57,57612,30
44,57,57613,20
44,57,57614,139
44,57,57615,93
44,57,57616,480
44,57,57617,26
44,57,57618,60
44,57,57619,71
44,57,57620,541
44,57,57621,10
44,57,57622,170
44,57,57623,92
44,57,57624,79
44,57,57625,26
44,57,57626,20
44,57,57627,20
44,57,57628,602
44,57,57629,63
44,57,57630,588
44,57,57630,4
44,57,57630,162
44,57,57630,328
44,57,57630,730
44,57,57630,778
44,57,57631,200
44,57,57631,319
44,57,57631,228
44,57,57631,855
44,57,57631,471
44,57,57631,466
44,57,57631,588
44,57,57631,446
44,57,57631,115
44,57,57631,277
44,57,57631,495
44,57,57633,126
44,57,57634,111
44,57,57635,36
44,57,57636,30
44,57,57637,20
44,57,57638,406
44,57,57639,65
44,57,57640,50
44,57,57641,40
44,57,57642,380
44,57,57643,15
44,57,57644,161
44,57,57645,64
44,57,57647,583
44,57,57648,24
44,57,57649,30
44,57,57650,271
44,57,57651,65
44,57,57652,34
44,57,57653,0
44,57,57654,55
44,57,57655,74
44,57,57656,26
44,57,57657,0
44,57,57658,146
44,57,57659,420
44,57,57660,622
44,57,57660,205
44,57,57660,544
44,57,57660,291
44,57,57660,327
44,57,57661,15
44,57,57662,5
44,57,57663,332
44,57,57663,551
44,57,57663,260
44,57,57664,10
44,57,57665,72
44,57,57666,462
44,57,57666,740
44,57,57667,63
44,57,57668,125
44,57,57669,233
44,57,57670,15
44,57,57671,10
44,57,57672,3
44,57,57672,97
44,57,57672,458
44,57,57672,498
44,57,57672,564
44,57,57672,708
44,57,57672,633
44,57,57672,1137
44,57,57672,335
44,57,57672,354
44,57,57672,457
44,57,57672,433
44,57,57672,5
44,57,57672,653
44,57,57672,515
44,57,57672,18
44,57,57672,73
44,57,57672,300
44,57,57672,181
44,57,57672,448
44,57,57672,137
44,57,57673,5
44,57,57674,15
44,57,57675,24
44,57,57676,5
44,57,57677,95
44,57,57678,195
44,57,57679,40
44,57,57680,177
44,57,57681,43
44,57,57682,0
44,57,57683,750
44,57,57684,60
44,57,57685,10
44,57,57686,30
44,57,57687,24
44,57,57689,33
44,57,57690,337
44,57,57691,10
44,57,57692,10
44,57,57693,61
44,57,57694,22
44,57,57695,40
44,57,57696,122
44,57,57697,20
44,57,57698,36
44,57,57700,57
44,57,57701,77
44,57,57702,19
44,57,57703,21
44,57,57704,47
44,57,57705,20
44,57,57706,71
44,57,57707,55
44,57,57708,169
44,57,57709,16
44,57,57711,46
44,57,57712,175
44,57,57713,20
44,57,57714,60
44,57,57715,25
44,57,57716,130
44,57,57717,26
44,57,57718,31
44,57,57719,5
44,57,57720,73
44,57,57721,35
44,57,57722,10
44,57,57723,45
44,57,57724,300
44,57,57725,36
44,57,57726,36
